"miRTarBase.ID" "miRNA" "Species..miRNA." "Target.Gene" "Target.Gene..Entrez.ID." "Species..Target.Gene." "Experiments" "Support.Type" "References..PMID."
"193" "MIRT003004" "hsa-miR-206" "hsa" "TAC1" 6863 "hsa" "Luciferase reporter assay" "Functional MTI" 17855557
"195" "MIRT002993" "hsa-miR-126-3p" "hsa" "CRK" 1398 "hsa" "Luciferase reporter assay" "Functional MTI" 18602365
"200" "MIRT002988" "hsa-miR-429" "hsa" "RERE" 473 "hsa" "Luciferase reporter assay" "Functional MTI" 17923093
"201" "MIRT002988" "hsa-miR-429" "hsa" "RERE" 473 "hsa" "Luciferase reporter assay" "Functional MTI" 17923093
"202" "MIRT002988" "hsa-miR-429" "hsa" "RERE" 473 "hsa" "Luciferase reporter assay" "Functional MTI" 17923093
"203" "MIRT002987" "hsa-miR-200b-3p" "hsa" "RERE" 473 "hsa" "Luciferase reporter assay" "Functional MTI" 17923093
"204" "MIRT002987" "hsa-miR-200b-3p" "hsa" "RERE" 473 "hsa" "Luciferase reporter assay" "Functional MTI" 17923093
"205" "MIRT002987" "hsa-miR-200b-3p" "hsa" "RERE" 473 "hsa" "Luciferase reporter assay" "Functional MTI" 17923093
"208" "MIRT003748" "hsa-let-7c-5p" "hsa" "MYC" 4609 "hsa" "Luciferase reporter assay" "Functional MTI" 17877811
"209" "MIRT003748" "hsa-let-7c-5p" "hsa" "MYC" 4609 "hsa" "Luciferase reporter assay" "Functional MTI" 17877811
"211" "MIRT001800" "hsa-miR-16-5p" "hsa" "BCL2" 596 "hsa" "Luciferase reporter assay" "Functional MTI" 17877811
"212" "MIRT001800" "hsa-miR-16-5p" "hsa" "BCL2" 596 "hsa" "Luciferase reporter assay" "Functional MTI" 17877811
"213" "MIRT001800" "hsa-miR-16-5p" "hsa" "BCL2" 596 "hsa" "Luciferase reporter assay" "Functional MTI" 17877811
"214" "MIRT001800" "hsa-miR-16-5p" "hsa" "BCL2" 596 "hsa" "Luciferase reporter assay" "Functional MTI" 17877811
"215" "MIRT003748" "hsa-let-7c-5p" "hsa" "MYC" 4609 "hsa" "Luciferase reporter assay" "Functional MTI" 17877811
"216" "MIRT003748" "hsa-let-7c-5p" "hsa" "MYC" 4609 "hsa" "Luciferase reporter assay" "Functional MTI" 17877811
"217" "MIRT003748" "hsa-let-7c-5p" "hsa" "MYC" 4609 "hsa" "Luciferase reporter assay" "Functional MTI" 17877811
"232" "MIRT002953" "hsa-miR-23a-3p" "hsa" "HES1" 3280 "hsa" "Luciferase reporter assay" "Functional MTI" 15066185
"269" "MIRT002474" "hsa-miR-22-3p" "hsa" "ESR1" 2099 "hsa" "Western blot" "Functional MTI" 18347104
"270" "MIRT002473" "hsa-miR-22-3p" "hsa" "PPARA" 5465 "hsa" "Western blot" "Functional MTI" 18347104
"275" "MIRT002403" "hsa-miR-27a-3p" "hsa" "SP1" 6667 "hsa" "Western blot" "Functional MTI" 18006846
"276" "MIRT002402" "hsa-miR-27a-3p" "hsa" "SP3" 6670 "hsa" "Western blot" "Functional MTI" 18006846
