V1,V2
PGAP6,0.658696836
FSTL4,0.658693859
CKMT1B,0.658640687
CTAG2,0.658232561
SCGB2A2,0.658181265
PEAR1,0.658165551
MCRIP2,0.657724453
DTX1,0.656934248
SAMD1,0.656602161
TESMIN,0.656320527
SLC34A3,0.656310144
CFAP92,0.656259085
SAC3D1,0.656240546
GNAL,0.656168088
KLK15,0.655747914
NAV3,0.65573462
CDC7,0.655728773
ECT2,0.655635117
SLC26A7,0.655136347
STUM,0.655035894
GPAT4,0.654986532
C4orf48,0.654963251
KCNE5,0.654758035
INAVA,0.65454424
IFNK,0.654455243
SAA1,0.654099131
AC011195.2,0.653919762
TSPAN7,0.653785548
VIPR2,0.653757275
NEXN,0.653493239
ZG16B,0.653130715
TG,0.653125245
PAK5,0.653067174
ANKRD22,0.652934123
CENPL,0.652656477
RIPPLY2,0.651946742
HMGA1,0.65189263
RSPO4,0.651700146
NAXE,0.651546356
CXCL2,0.650691868
MRPL13,0.65058348
SAA2-SAA4,0.650505132
IHH,0.650481033
LILRB5,0.650357277
TRIM58,0.650114721
MORN5,0.650109136
GSG1,0.649942257
DIPK2B,0.649830439
SLC9B2,0.649646636
IL36G,0.649177965
ADSS1,0.649046898
COMTD1,0.649007035
TM2D2,0.648986252
PPP1R14B,0.648902974
CACNA1I,0.648862906
CEP112,0.648501462
TGFBR3,0.64845836
LRRC73,0.648423936
EHD2,0.648289039
SCAMP3,0.648254683
MFSD3,0.648052477
TIGD3,0.648009298
GLDC,0.647750112
LYPD5,0.647406504
H1-2,0.646668322
PARP1,0.646449833
HOXB1,0.646408293
PCNA,0.646185866
ATP8B3,0.645919346
GPR88,0.64582079
SPIC,0.645717408
C12orf42,0.645594257
MEIOC,0.645332776
TSPAN13,0.645292983
INSYN1,0.645174513
IL33,0.645027391
DHDH,0.644999445
TNMD,0.644772746
CRISP2,0.644538151
MRGPRX2,0.644140345
KCNQ3,0.644138785
NECAB3,0.644124854
HID1,0.643433241
MPPED1,0.643325812
FOSB,0.642996573
SAMD13,0.642852728
TMPRSS11E,0.642782864
TBX15,0.64268086
RFPL4B,0.642589554
PI16,0.642493498
CHST1,0.642481065
BOLA2B,0.642162896
F5,0.641490953
TUBA1C,0.64146686
MEIOB,0.641447756
AURKC,0.64140071
CD24,0.641354653
PLPPR5,0.641070827
SLC35A2,0.640983566
TXNIP,0.640770194
HBQ1,0.640484144
KRT73,0.640314412
HMGB2,0.640208978
TYRO3,0.640187598
OVCH2,0.639981082
FGF19,0.639824436
FAM13C,0.63954869
PCED1B,0.639428142
MED1,0.639301455
KRT33A,0.639279969
PLK4,0.638918437
ELOVL2,0.638663981
DMD,0.638578975
TUBA3D,0.638346577
GAPDHS,0.638289191
RAP2C,0.638076712
HMX3,0.637891048
TEX35,0.637714105
HIF3A,0.637700588
AVPR2,0.636618226
CDK5,0.636348817
MTCL1,0.635969663
ANGPTL7,0.635822035
CENPP,0.635539509
ENPP2,0.635310451
CDHR3,0.63522086
CSN3,0.635203456
GPR68,0.634930072
CASR,0.634640491
LRRC59,0.634602523
SHOC1,0.634599809
SMKR1,0.634001217
TTC16,0.633830027
PTRH2,0.633698773
SYCE3,0.633678992
CENPO,0.633297158
AIM2,0.633239119
SLC16A3,0.633072667
CREG2,0.632753894
CERS2,0.632444867
IL36B,0.632243329
C12orf60,0.632090307
ADAMTSL2,0.631844079
KLHDC8A,0.631718708
DMKN,0.631562212
AGR3,0.631370615
NVL,0.6313244
CTPS1,0.630507986
TNFSF4,0.630352089
FGF10,0.630328033
DRC1,0.630140486
IQCM,0.630049647
GRIA3,0.629708334
ACOT7,0.629630318
CTTN,0.629009006
TXLNB,0.628969844
METTL7A,0.628654694
POTEJ,0.628619396
ZNF106,0.628602912
XAGE3,0.628480692
CTNNA3,0.628384162
SYNPO,0.628269259
CAVIN1,0.628012806
B4GALT3,0.627890697
KLF4,0.627790714
LY6G6C,0.62759926
MAGEB17,0.627542514
CLTC,0.627011585
MOCS1,0.626874241
SLC6A12,0.626803175
VAX2,0.626786222
ATAD2,0.62659515
CEBPA,0.626452813
PATE4,0.626425522
GRAMD1A,0.62554902
SPRR2B,0.625528669
INHBE,0.625309738
GPRIN3,0.625301955
AQP11,0.625080146
MT1G,0.624955954
RPUSD1,0.624952563
GABRB1,0.624892635
TRIM11,0.62487988
C2CD4D,0.624776231
OTP,0.62460542
ZNF675,0.624413265
UBE2U,0.624248405
CAT,0.624119961
MYF6,0.624119607
CHRNA5,0.623227773
PRTN3,0.623043017
LTB,0.622750254
C8orf88,0.622703661
CRYM,0.62267117
EPOP,0.622620586
WDR87,0.622575951
CHRM2,0.622421259
PCSK9,0.622309619
EDNRB,0.622249524
PROS1,0.622130451
NUP210,0.622056532
KLF17,0.621504065
KCTD5,0.621175027
MANEAL,0.621019311
SMC4,0.620764412
TTC28,0.620500465
UBD,0.620109311
TUBB8,0.620043269
CR1L,0.619946991
SPATA17,0.619878965
ROBO4,0.61947112
SUSD3,0.619396962
MAOA,0.61916825
SECTM1,0.619075208
STC1,0.618972897
RASGRP1,0.618957662
CBX7,0.618807624
MXD3,0.618758058
TACR3,0.618087584
SLC1A2,0.618076458
GZMB,0.617973609
PPP1R3D,0.617595228
ABHD12B,0.617587291
PAQR6,0.617403368
KY,0.617226507
HGFAC,0.617104411
SLC10A4,0.61707515
TAFA5,0.616791364
C13orf42,0.616165775
CCDC154,0.615579437
BCAS4,0.615357705
PLAU,0.615245473
C8G,0.615077588
EGR4,0.614714354
ALOXE3,0.614633172
LRRC74B,0.614570098
MS4A14,0.614133374
MICAL2,0.613220161
SOHLH2,0.612998458
FOXO1,0.612971062
RHBDL2,0.612935547
ADRA1D,0.612892992
ABHD12,0.612578388
IL1A,0.612293921
CCT3,0.612230013
FHL3,0.611398377
HES2,0.611250673
SIAH2,0.611197924
PAX6,0.610783545
PALM2AKAP2,0.610518951
CFAP65,0.610002216
SPAG4,0.6095816
TYMP,0.609419509
MACROH2A1,0.609340938
GPLD1,0.609313485
RAC3,0.609243184
LAMTOR2,0.609129148
MTHFD2,0.608913274
LRP4,0.608564736
RAB39B,0.608451542
GALNT14,0.608218075
THEM5,0.608186969
HPX,0.608121691
TMEM79,0.607969248
EGLN3,0.60771081
UGT2A3,0.607678699
NR3C2,0.607621707
INMT,0.6075579
SLC30A3,0.607417569
RETSAT,0.606764191
GAD2,0.606500582
TSPAN8,0.606413905
MRPS34,0.60636385
CKMT1A,0.605956768
NKX3-1,0.605823426
MEOX2,0.605738422
NR2F6,0.605470152
MMP14,0.605139811
ZNF469,0.605006207
PLPP1,0.604976059
SPTSSB,0.604917822
ATE1,0.604865392
CCNF,0.604833627
HASPIN,0.604456292
RAD21,0.604447526
ATP6V0B,0.604443048
ALG3,0.604118676
C1QL1,0.603946611
GALNT9,0.603853277
CFAP74,0.603785874
TPD52,0.603698917
ATP1A2,0.603598833
SLC29A4,0.603540566
TPBGL,0.60329988
ZNF726,0.603203471
TMEM255A,0.603130954
NUDT16L1,0.60310563
FAM83H,0.60248909
PARPBP,0.602448934
SLC25A39,0.602106423
TARS2,0.601545363
ATP6V0C,0.601509414
RIBC2,0.601325575
FAM162B,0.601275697
TAFA2,0.601055583
DONSON,0.601044113
HSPB3,0.600856356
LGI4,0.600847953
TDRKH,0.600530296
ART4,0.600313331
CRABP1,0.600202539
PODXL2,0.60018925
C6,0.600065584
JTB,0.599864788
INSYN2B,0.599647422
ARL9,0.599167596
TUFT1,0.599019404
RNF187,0.5989995
FAM155B,0.598902113
DOK7,0.598891223
CTHRC1,0.598681651
NDUFC2,0.598231613
LYZL1,0.598003816
LRRC6,0.59779742
CDC25B,0.597752831
ESR2,0.597705721
EPAS1,0.597633815
RBBP7,0.597223582
TUBG1,0.59712533
CALML5,0.597120037
OR2I1P,0.597112405
WFDC12,0.596961749
CALHM3,0.596869692
FMO2,0.596787498
CNTNAP3B,0.596328806
USP32,0.596311796
ATP6V0D2,0.595741972
PBOV1,0.595493423
CLIC5,0.595489524
H4C11,0.595100554
LMNB2,0.594900072
LPCAT1,0.59430298
SPTBN2,0.594281139
HOXA11,0.59412276
TNFSF13B,0.594121688
RSPH1,0.594085123
ADH1C,0.593892123
PID1,0.593265786
BATF2,0.593257658
EGR1,0.593136198
COX7A1,0.593056759
CABP1,0.593043671
SLC9A3,0.592823925
ARSF,0.592814074
TOMM40,0.592467675
HSPB2-C11orf52,0.592034732
SPP1,0.591965633
PACC1,0.591573481
RPL19,0.591384265
LASP1,0.591367338
SPATA21,0.591198396
ZC3H3,0.590932589
KRTAP1-5,0.590852659
TIMM17B,0.590403115
POSTN,0.590114224
WDR34,0.590006508
NME3,0.589948582
CMA1,0.589825011
LRRIQ4,0.589784593
ANKRD13B,0.589586354
SYNGR2,0.589570065
COL12A1,0.589295008
ZBED2,0.588982509
PREX2,0.588574229
IL13RA2,0.588538859
FERMT2,0.588452532
HPN,0.588448306
RASD2,0.588417471
GDPD4,0.588266707
TMEM150C,0.588228831
ASRGL1,0.588061366
SYNM,0.58801761
TLE6,0.587875591
SDC1,0.587800764
SEPTIN3,0.587614769
LAMP3,0.587545579
P3H4,0.587524178
ATP6AP1,0.58730185
CCDC189,0.587275609
B4GALNT3,0.587092458
ADAM2,0.587061303
TAS2R13,0.586617759
LEF1,0.586532595
SEC61G,0.586388194
ALPG,0.586286188
TLN2,0.586168923
LLGL2,0.586117655
CLDN10,0.586081788
GGCT,0.58602231
VWF,0.585849388
STON1-GTF2A1L,0.58536818
PLXNA3,0.585311336
KHDC3L,0.585277347
STMN3,0.585089313
ADAMDEC1,0.584822152
PNPLA2,0.584712167
S100A7,0.584635492
RABIF,0.584570616
SFTPD,0.58456858
SAMD5,0.583775577
CDK12,0.583592434
ALYREF,0.583354345
NRAS,0.583338943
SLC39A6,0.583307666
SYT9,0.583303499
EEPD1,0.583141277
PGM5,0.582910965
SKA2,0.582739451
MSRB3,0.582735928
CIB4,0.582612244
SLC2A10,0.582608523
ARHGAP39,0.582537609
HOXC4,0.582522354
CABLES2,0.58246001
FOXP3,0.582406115
CHAF1A,0.582387168
ACOX2,0.582197315
RARRES1,0.582107045
VNN3,0.582045742
LTO1,0.581894193
NDUFAF6,0.581304803
AZU1,0.581107354
DAB1,0.580757584
GATA3,0.580670378
NCR3LG1,0.580612965
H2AJ,0.580500779
PRR32,0.580098205
FNDC7,0.580000573
WDR76,0.579940803
NOTCH3,0.579872849
MS4A7,0.579485418
FAM126A,0.579396037
VPS72,0.579271219
IGSF9,0.57921015
LURAP1L,0.57896736
ANO4,0.578714291
CA1,0.578569638
LRRC45,0.57856747
AQP1,0.578186536
ZNF460,0.578098142
MEOX1,0.577424693
AADAC,0.57729213
LTBP4,0.576995371
PHGR1,0.576813801
SLC24A5,0.576755144
SNRPB,0.576652324
INTS7,0.576598671
PFDN2,0.576531493
KCNK3,0.576419982
LCN1,0.576291112
LSMEM1,0.576210794
RELL2,0.57601415
DCTPP1,0.575833833
ZP2,0.575799883
ARMC4,0.575732518
ZNF474,0.575692392
TBC1D31,0.575464536
SLC22A7,0.575399501
C5orf49,0.575279046
HAVCR1,0.574838621
VRK2,0.574785331
PSMC4,0.57474454
TMEM212,0.57460755
KRT36,0.574435877
PKLR,0.574221769
KIF24,0.5740405
SHARPIN,0.573684094
MSL1,0.573278127
MFAP4,0.573258206
HTR6,0.573203795
ABCC9,0.573177007
SERPINB12,0.573172723
CCDC87,0.573167293
BOLA1,0.573109905
LAMB4,0.573101659
IL11RA,0.572964806
KIRREL3,0.572882236
DENND1B,0.572399888
PKIB,0.57228018
CCDC3,0.572163674
P2RY6,0.572077908
LRG1,0.572029359
KRTAP5-8,0.571896469
SMCO2,0.571788341
ASIC3,0.571680798
ZNF668,0.571609157
EVL,0.571561322
PFDN6,0.571499342
CIB1,0.571309843
DCAF13,0.571294979
SHE,0.5712922
TMEM97,0.571075247
HSPA12A,0.571070956
POLE2,0.570868237
LIPM,0.570757119
KCTD6,0.570707835
SFXN1,0.570495127
APOA5,0.570009936
HLA-G,0.569604928
CYP27C1,0.569600858
TMPRSS15,0.569526703
OR10Q1,0.569321363
RFPL2,0.569282123
ARMC3,0.569238507
SH2D2A,0.569209191
C16orf92,0.568859263
COL5A1,0.568853801
RAMP1,0.568842903
OLR1,0.568592195
FLYWCH2,0.568495016
MCEMP1,0.568100757
ADGRF5,0.568080904
NLRP6,0.568008622
STBD1,0.568007923
ASNS,0.56799387
PGP,0.567968023
CHL1,0.56774569
PNLIPRP1,0.567699345
GPSM2,0.567605876
GRIA4,0.567582857
ST3GAL4,0.567328818
GNG2,0.567262613
KIT,0.567018622
EPHX4,0.566957881
CTRB2,0.566586176
CENPX,0.566246914
INTS4,0.56619128
SLC26A4,0.56612041
PHKG2,0.566018952
OR52E8,0.565671848
AGTR1,0.565461233
ERP27,0.565402768
PAX7,0.565182282
GNAO1,0.565142096
POU2F3,0.565129171
PNKD,0.565121122
ZNF679,0.565116952
MEX3A,0.565008072
MMRN2,0.564786892
RFC2,0.564729425
PPP1CA,0.564687835
MRPL2,0.564676034
SYT17,0.564544665
MBOAT7,0.564456005
C1orf56,0.564285329
PIGQ,0.564235541
CXCL12,0.564196226
MMP3,0.563842854
SAG,0.563067462
TOR2A,0.562816125
MGAM,0.562212962
PEX11G,0.562200755
FAM83E,0.562015483
TNS2,0.561967227
EBF2,0.561915091
DPP10,0.561894463
MYCT1,0.561881753
DUSP13,0.561849406
ITGB1BP1,0.561498659
CDKN1C,0.561481303
NXPH2,0.561237794
BAMBI,0.561235419
SOWAHA,0.561108215
FADD,0.561065529
CNFN,0.561061816
AKR1C1,0.560923234
MRPL14,0.560776597
MYH11,0.560775585
SLC35G2,0.560634154
KASH5,0.560601626
NDN,0.56046497
P4HA3,0.560453253
CCDC117,0.560076295
MAPKAPK2,0.559979609
CCT5,0.559972974
CKS1B,0.559819466
CD80,0.559563918
MTSS1,0.559489654
DSN1,0.5594371
B3GNT6,0.559323401
COL26A1,0.558516953
NCAPG2,0.558470118
PRCC,0.558206255
BCL2L12,0.557831528
STX11,0.55780895
TSHZ2,0.557416713
ISM1,0.557352816
UTS2B,0.557331105
STIP1,0.557273898
GJB4,0.557064263
GDPD3,0.556959748
MRPL24,0.556844443
DBNDD1,0.556358165
SERPINC1,0.556166846
FAM149A,0.555859173
NAT14,0.555736666
AJAP1,0.555716403
DUSP15,0.55559085
AGPAT2,0.555550443
FGFBP3,0.555549721
SNX22,0.555499335
SLC2A1,0.555272029
LRRC24,0.55523141
SLC6A9,0.554959386
ELMOD3,0.554829608
MCM6,0.55471057
EGFLAM,0.554563381
MRPS23,0.55435659
ATP7B,0.554231847
NSD3,0.554169947
PSME2,0.554086747
BRS3,0.553963689
TRIM71,0.553738084
ROGDI,0.553468387
TNFRSF9,0.553042042
FOLR3,0.552994258
SOX8,0.552992039
WASF3,0.552941345
AC020922.1,0.552897596
FOXO6,0.552750045
CA12,0.552702953
PRR7,0.552639469
LY6K,0.552347394
MEI4,0.55217609
TSPEAR,0.55191397
TWIST2,0.551894212
P2RY12,0.551799499
STAB2,0.551593435
NCAPD2,0.551379081
CENPK,0.551323224
FAM183A,0.551280131
TMEM132A,0.551134907
FNDC11,0.550912662
NAT2,0.550877125
ZDHHC12,0.550848878
OR13J1,0.550655322
ZBP1,0.550287931
CALR3,0.550126474
LSR,0.550099432
ZNF730,0.55009781
CES5A,0.550066772
DEPP1,0.550007294
KLC2,0.549965078
KCTD21,0.549934344
DOC2A,0.549787757
TMEM38A,0.549684729
HSPE1,0.549491245
OR14L1P,0.549429888
TMEM244,0.549225351
AP1S1,0.549218686
ESR1,0.548957292
IHO1,0.548773579
S1PR1,0.548476387
NDRG2,0.54811475
GYPC,0.548034004
JPT2,0.547464394
SYN2,0.547426039
GALE,0.547402845
LRRC70,0.547129645
MRGBP,0.546983451
TRIB3,0.546903407
CLEC18A,0.54671102
ERFL,0.546706742
B4GALNT4,0.546238217
YIF1B,0.545911771
SNRNP25,0.545866084
PLCXD2,0.545807825
HNF1B,0.545256341
COL6A5,0.544603759
BTBD18,0.544321894
PCDHGB7,0.544227469
CACNA2D2,0.544200792
STMN4,0.544140707
CHAC1,0.544036327
APOBEC3A,0.543829732
FBXO47,0.543802328
DNASE1L3,0.543785179
GPR143,0.543643974
LDLRAD2,0.543527364
GABARAPL1,0.543508575
CRIM1,0.543506315
ERFE,0.543357542
METTL26,0.543299682
MAGI2,0.54323036
CLEC7A,0.542912872
EFCAB10,0.542779924
GRK1,0.542768032
CCR7,0.542603935
IQCJ,0.542568716
CDCA4,0.542552412
CACNB3,0.542469458
HOXA13,0.542380798
HELLS,0.542364946
FFAR3,0.542313304
DRD1,0.541989293
COL1A1,0.541974908
MYLK,0.541956381
SLC9A3R1,0.541889843
LAIR2,0.541545207
CCL25,0.541509749
SLC35F2,0.5413742
GRK3,0.541371978
SEMA5B,0.541167785
ALDH1A1,0.540734191
FUT5,0.540656431
IGF1,0.540596148
ANK2,0.540531582
C2CD2,0.540504933
TMED6,0.540439587
CNRIP1,0.540416081
IQSEC2,0.540336607
EXOSC4,0.540276928
EDIL3,0.539976475
PFKP,0.539815603
XRCC2,0.539777238
KLK6,0.539739045
S100A16,0.539650453
GLYATL1,0.53951001
KCNA2,0.539375619
POP1,0.539276268
SERTM1,0.53912582
SLC25A19,0.539113795
FAM81B,0.539046255
CHPF,0.538881775
VWA3B,0.538825622
GFER,0.538417341
TMEM121,0.538311706
EPHA6,0.538194723
HSD11B1,0.538088914
PRSS3,0.537386738
ANTXR2,0.537293697
COX8C,0.537158431
SYNPO2,0.53693612
WNT7B,0.536812464
RPL39L,0.536687296
RAD54B,0.536448057
PYGO2,0.535932383
CHI3L2,0.535921678
UGCG,0.535789693
DTYMK,0.535756596
CACNA1A,0.535448931
C1orf112,0.535444773
MTRNR2L12,0.535259624
CKAP2,0.53525288
TIMM17A,0.535221173
CLCN2,0.535208772
PSMB4,0.535153105
ITPRIPL1,0.535126546
COL5A2,0.535073113
CYFIP2,0.534924696
AGXT2,0.534885242
ELOVL4,0.534809497
FAAP24,0.534790376
KRTAP5-10,0.534418445
CHAD,0.534402066
CDH11,0.534368457
TRAIP,0.534349875
SPARCL1,0.534325901
CHODL,0.534278903
NR3C1,0.534241706
POP7,0.534181063
AMBP,0.534055889
BCL2L14,0.534027237
ADCK5,0.533982957
COX6B2,0.53387117
GRID2,0.533677058
CLDN5,0.53365752
RP1,0.533571455
IGLON5,0.533356773
TUBAL3,0.533283881
DLX1,0.533159058
PGAP4,0.533100012
SGO2,0.53301776
LRWD1,0.532965701
DAP3,0.53283706
ZBTB16,0.532777623
KCTD13,0.532459601
LRFN2,0.532373147
RD3,0.532266806
SLC35B1,0.532133591
FAM131C,0.531993722
BST2,0.53176413
FOXB1,0.531604519
ITPRID2,0.531562952
MRPS12,0.5315575
SLC52A1,0.531493062
TRIM37,0.531087525
ADIPOR1,0.530695591
GTF3C1,0.530650764
PLAAT4,0.530649557
SPATA9,0.530617073
AIFM3,0.530087553
TAFA1,0.529937608
KRT222,0.52980681
CBX8,0.529665382
PCDHGA1,0.529391546
TMEM88,0.529291176
B3GALT1,0.529219013
CUTC,0.528994126
MUC4,0.528656165
DNAJC6,0.528519511
SP6,0.528420243
EGFR,0.528408594
TOR3A,0.528078265
RHOJ,0.528046055
PDGFD,0.52776769
PCDHA13,0.52775363
TRAPPC9,0.527739737
MADCAM1,0.527719724
GRB2,0.527574289
SLC39A2,0.527529135
SEPHS2,0.527021101
MMP10,0.526843744
AMDHD1,0.526670145
TMEM156,0.526553574
OAZ3,0.526492325
CFHR5,0.526206656
GABRA4,0.526030648
H2BC15,0.525756578
PRRG3,0.525566635
AOC2,0.5255345
MYO3A,0.525412066
ADAM20,0.525298904
CSTB,0.525294666
C11orf16,0.525170647
CFAP157,0.524962094
FBXO6,0.524873678
ERLIN2,0.524818217
MGLL,0.524773207
DMRT2,0.524316702
SFXN5,0.524273935
ARHGEF15,0.524209354
WNT16,0.524079866
EME2,0.52404382
KANK1,0.523888101
FGFR4,0.523822318
HM13,0.523770877
COA4,0.523688287
ROMO1,0.523648158
TPSB2,0.523601356
AXDND1,0.523499287
NPC1L1,0.523476847
POLD4,0.523467628
C1orf53,0.523439416
EZH1,0.523190094
HSD3B2,0.523129196
PPP1R14D,0.522981506
ARID5B,0.522928041
ACRV1,0.522790356
GSDMB,0.522787902
CYP24A1,0.522598402
TGFBR2,0.522374102
FBXL13,0.522250365
PHGDH,0.522047251
FAM228A,0.521982327
SH3GL3,0.521886723
PTK6,0.521673997
UCN,0.521662276
SF3B4,0.521646422
EMCN,0.521548069
HNRNPAB,0.521394919
CREB3L4,0.52104043
IFIT2,0.521035119
HELZ2,0.520964021
ATP8A2,0.520957737
TMOD1,0.520932972
SEMA3F,0.520406863
DARS2,0.520322065
FAM110B,0.520226957
TEX22,0.520150527
NRN1,0.520128558
SULF2,0.520096179
POU6F2,0.52003076
CDCA7,0.519992457
TP63,0.519931697
USHBP1,0.519694374
FNDC10,0.519625894
ZBTB8B,0.519456922
DDC,0.519364859
RHOXF1,0.518710464
SULT1C2,0.518700667
RPS6KB2,0.518671147
GRIN1,0.51864572
COLEC10,0.518603974
LDOC1,0.518479629
FHL5,0.518478339
SLC39A11,0.518365982
ENSA,0.518327693
KLHL13,0.518291786
EFR3B,0.518225283
GTF2IRD1,0.518222168
CTTNBP2,0.51812579
MAG,0.518012453
CNDP1,0.517912338
MYOZ3,0.517902658
SLC7A3,0.517551967
RAB5IF,0.51753559
DNA2,0.51742418
RFC4,0.517383981
CREB3L3,0.51726503
LRRC31,0.517214779
LDLRAD1,0.51717577
PCSK4,0.517106611
HOXA5,0.517105282
PLG,0.517045558
NOD2,0.516972561
CHAF1B,0.516968532
SLC30A2,0.516789553
RTN4IP1,0.516729244
FOXN3,0.516376881
ADARB2,0.516341319
GADL1,0.516338852
C5orf58,0.51606913
GNA14,0.515886271
KL,0.515495404
SLCO1C1,0.515481887
FAM166C,0.515376585
KLK10,0.515371184
SULT4A1,0.515334742
HPCA,0.515271209
ERG,0.515266637
NANS,0.515167142
SPPL2C,0.515109399
KLF9,0.515026127
WDR24,0.514784995
ABCC5,0.514674751
SOX30,0.514574416
SERPINA9,0.514474629
CBSL,0.51441232
IL9R,0.514134014
LCMT1,0.514098948
MELTF,0.514078905
RXFP4,0.514049569
BSN,0.514047216
PSMA8,0.513945584
LALBA,0.513839668
BAALC,0.513793167
ESPN,0.513792271
NMT2,0.513755032
APOO,0.513743971
ALG1,0.51359861
CEP68,0.513428674
RHOQ,0.513311065
GPATCH2,0.513286705
MMP20,0.513080145
MCM3,0.513016587
C19orf84,0.512678648
TRPC4,0.512451568
EPHA3,0.512231625
SH2D4B,0.512104309
C8orf76,0.512100953
CXCL14,0.511969373
FAM47E-STBD1,0.511927441
CFAP221,0.511867838
MRPL55,0.511839543
PAK3,0.511783121
KLHL4,0.511769086
FDXR,0.511573247
PSMD11,0.511485018
GDI1,0.511149569
TFF1,0.510943152
KRTCAP2,0.510834004
PCDHB8,0.510783767
ASPSCR1,0.510777955
KCNH5,0.510589281
CYP1B1,0.510350788
PMAIP1,0.51028265
GPC4,0.510199829
MRPL12,0.510184744
RAB40C,0.509872
TBC1D26,0.509647183
C1orf35,0.509626971
KRT19,0.509533114
COL17A1,0.509513633
PARP10,0.509368946
TBXT,0.509298318
FAM189A2,0.50924758
CACYBP,0.509165945
TFDP1,0.509136685
CCDC150,0.509097131
SCCPDH,0.508977038
CEL,0.508919009
DDIAS,0.508825923
CPED1,0.508549918
DENND2A,0.50849159
PCDHA5,0.508465127
IGSF10,0.508202536
TMEM54,0.507838613
YIF1A,0.507838199
SMIM29,0.507837183
RSAD2,0.507368796
CALB1,0.5072194
PNMA3,0.507213122
CANT1,0.507111296
NRIP3,0.507014823
ECT2L,0.506824043
EVX1,0.506700256
POMC,0.506509084
SNCA,0.505952811
TSEN54,0.505892738
TBL2,0.505494167
CPNE1,0.505489118
EVPL,0.505486786
SAP30,0.50542758
ST3GAL1,0.505137736
GAS2L3,0.505117578
DRD4,0.50510471
NHLRC4,0.504882397
PCSK6,0.50486845
SLC29A3,0.504812064
EGLN2,0.50477498
PRELID3A,0.504754832
GARS1,0.504432309
TMEM182,0.504239212
PET100,0.504229918
PSMG3,0.504060177
WDHD1,0.503957216
FGD1,0.503220751
CSRNP3,0.503056703
MGRN1,0.503014712
AASS,0.502698203
FFAR2,0.502296989
KCNE1B,0.501877125
COMMD5,0.501836446
TMPRSS5,0.50169296
MMEL1,0.5014326
CCDC153,0.501174919
ANAPC11,0.500995761
CSRNP1,0.500829694
TGM1,0.500822362
PSENEN,0.500670395
SLC12A3,0.500649419
CCDC114,0.50022456
EFCAB12,0.50019526
RPP25,0.500132844
RPN2,0.500123874
NOP2,0.500122978
ENPP5,0.500095601
