V1,V2
SORCS1,1.125902607
TENM1,1.125889487
LY6K,1.125790095
TMEM210,1.124908777
GTSF1,1.124705555
SYT2,1.124216465
OR10K1,1.121649149
GALR1,1.120714192
CABP7,1.120322822
C1QTNF9B,1.120081112
PFN3,1.119041849
CARD18,1.118982838
GJB4,1.118851063
AMELY,1.118239904
KCNK12,1.117570444
SLC1A7,1.117348677
NEUROD4,1.117299603
CDC20,1.115905104
FOXD3,1.115245055
KCNJ4,1.115187231
MB,1.114948792
DUOXA2,1.114720085
SHOX2,1.111291292
SMPX,1.111084729
NR5A1,1.110098315
PTH2R,1.109625867
CAMK2N2,1.10934706
BSPH1,1.109227786
FOXA3,1.109129327
PPP2R2C,1.108980203
FAM9C,1.108970813
PABPC1L2A,1.108145985
SLC1A6,1.107775797
NOTO,1.107045413
LINC02210-CRHR1,1.106574658
H2AC19,1.106466147
CGB1,1.105922346
PNMA3,1.105897519
DEFB4A,1.10587104
HGFAC,1.105791685
STRIP2,1.105112615
TDGF1,1.104137627
TCHHL1,1.103008981
FAM107A,1.101625998
LBP,1.101589684
MC3R,1.100771809
HTR1E,1.100544226
LRRC66,1.098496755
H2BC18,1.09816984
ITIH6,1.097280474
KRTAP13-2,1.096643182
RALYL,1.096485206
MYCN,1.095678069
HJURP,1.095547155
PNLIPRP3,1.095227106
NXPE2,1.092459661
HTR1D,1.092172544
CNGB1,1.09175406
SAPCD2,1.09123116
GJA3,1.090187157
OPN1MW2,1.088450912
CLEC4M,1.087324785
DQX1,1.086991154
GRHL3,1.086827922
RBPJL,1.086036678
TROAP,1.084989718
UMOD,1.084661851
CDKN2A,1.084057931
ETV4,1.082962939
TRIM54,1.082648369
HES6,1.081884158
CHRNB4,1.08065309
OTOG,1.078065874
BARX2,1.077680039
MEIOC,1.077638392
TMEM145,1.076710192
NNAT,1.076306516
ANKRD36C,1.074753747
SCN4A,1.074145314
HMGB3,1.073661485
KIF4A,1.072498998
SYT6,1.072269031
S100A7A,1.071546596
CASR,1.071027791
UGT3A2,1.068768523
KCNA2,1.068312472
SPPL2C,1.068090781
CYP4F3,1.067253913
CDH12,1.067168088
P3R3URF-PIK3R3,1.067164051
IGFL3,1.06708788
SLC35D3,1.067016021
CLCA4,1.066848843
SUN3,1.066779859
KIF2C,1.066369009
GAL3ST3,1.066098268
RLBP1,1.065717883
LIPK,1.065417213
VSX1,1.065103539
NUF2,1.064715687
GPR12,1.064701737
PDCL2,1.062641851
UCN2,1.062258256
AVPR1B,1.062218286
UGT1A3,1.062040411
CPA2,1.060615092
SHOC1,1.059372232
HTR2B,1.059072819
UCHL1,1.057898091
DEPDC1B,1.057781156
WDR72,1.05772372
AC109583.1,1.056909176
OR4K17,1.056745817
KRTAP19-6,1.056500361
CELF5,1.056458797
AVP,1.054800129
TPX2,1.054394947
LGI1,1.053604416
FCN3,1.05280853
ATP6V1C2,1.051237854
LRRTM1,1.048881875
PLXNB3,1.048736112
EXO1,1.048511496
GAP43,1.047634137
FABP1,1.047603295
TMPRSS6,1.047462974
SSU72P8,1.046512301
TEDC2,1.046476682
KRT17,1.046326412
SLC16A14,1.045283717
BCL2L15,1.044341268
CLEC3A,1.044195577
C10orf71,1.043475209
PCSK2,1.043119353
CNGB3,1.042360029
SERTM1,1.042190345
RGS17,1.042187582
CLDN10,1.042143276
FOXB1,1.040856715
MYOC,1.0401236
SLCO6A1,1.039209974
PYCR1,1.038425766
ASPM,1.038062062
GPT2,1.037239632
HHATL,1.03682779
KRT23,1.035581311
SGCZ,1.035221085
LYPD2,1.035170494
CYP4F11,1.034057733
OR8B8,1.033428362
CNGA1,1.03255784
XKRX,1.032376042
CCNE1,1.032006631
MTMR7,1.031292734
GREB1,1.031251772
RIMBP2,1.031114308
ENO3,1.029340444
TNNC2,1.028001592
GABRB1,1.027983288
KIF14,1.027800128
CENPF,1.027676012
OR4E2,1.026510045
GRIK1,1.026439567
AC022384.1,1.026113829
TEX55,1.026076859
GJB3,1.024950564
NEK2,1.024485633
DDIT4L,1.024267387
NOX1,1.024235764
KIF18B,1.023406685
FOXD1,1.023054405
CHI3L1,1.022579014
THBS4,1.021819105
MCM10,1.021790989
ARTN,1.021782144
AL035460.1,1.02176635
CRLF1,1.021498291
GCGR,1.021090035
CLDN2,1.020996089
MELK,1.020916654
NPPB,1.020521515
FXYD4,1.019677789
IFNL2,1.018453799
AMBN,1.018445565
H4C8,1.016098255
HOXA1,1.0157255
HTR3B,1.015613697
DLGAP5,1.015554716
MESP2,1.015095196
PSAT1,1.014682147
STUM,1.014566568
ADAM12,1.012932796
TMEFF1,1.01105102
SPRR2B,1.010860647
CEND1,1.009776824
DEPDC1,1.009680578
KRTAP10-8,1.008667242
LHX2,1.007784175
CFHR5,1.006998165
SYT12,1.00628135
RNF113B,1.00589277
AL355315.1,1.00394258
GRM4,1.003464423
SELENOV,1.002884208
SLC35G4,1.002438594
HSD17B2,1.00213353
LINC00634,1.001985999
SCX,1.00151385
UPK2,1.001295975
NKAIN2,1.001172404
ANLN,1.000853773
NOTUM,0.999727143
KCNH1,0.999470607
SLC2A1,0.99945122
C1orf61,0.998248142
ERN2,0.997550554
SLC7A11,0.996862204
AC011473.4,0.996583906
ALAS2,0.996014904
TCERG1L,0.995209559
PTGES,0.994608203
TDRD1,0.994226842
C12orf42,0.993264532
AURKB,0.992869435
RAB26,0.992392132
FTHL17,0.992334769
RHBDL1,0.991735061
TRIM40,0.990276932
CENPA,0.989680889
PODXL2,0.989636402
TMEM100,0.989309614
NKX3-2,0.989255012
CDCA7,0.988685489
KCNJ1,0.988667827
TBX15,0.987814511
AIM2,0.986120729
BRINP2,0.984506697
NPIPA2,0.984500697
MAGEB6,0.984475129
KCNH7,0.984094172
EPHA10,0.983516495
FSIP2,0.982655487
SPDEF,0.980490665
CFHR4,0.98029274
MMP11,0.97928342
OR4C12,0.979205192
BHMT2,0.97865523
BUB1B,0.978033258
PKHD1L1,0.977667591
GRIN1,0.977505128
GCKR,0.97694359
VSTM2A,0.976744941
UNC13A,0.976313123
KCNJ10,0.975453501
CCKAR,0.974836874
IGSF23,0.972152726
MMD2,0.971294625
PYDC1,0.970790143
COX6B2,0.970778208
GOLGA6L7,0.970738835
CSTL1,0.969925246
ADM2,0.968578332
PAX9,0.967949865
OR10J5,0.967316624
SULT4A1,0.967214653
MAJIN,0.967176094
CLCN1,0.967135939
AXDND1,0.966813365
CHRNA5,0.966583466
ANKRD33,0.966487391
GPM6A,0.966316911
SGK2,0.966223417
OBP2B,0.965136276
NLRP4,0.965096869
NPIPB13,0.965035
HCN2,0.963968621
OR8I2,0.96369947
DCHS2,0.963490618
C21orf62,0.962847463
ALPK2,0.960171844
MGAM2,0.959046698
MAST1,0.957916428
TMPRSS11F,0.957301245
PLK1,0.956913353
NTS,0.955399353
DISP3,0.95467666
SP7,0.954632011
NRK,0.954305212
NR1H4,0.953049548
RAD54L,0.952965854
LGI2,0.952775753
ARHGAP19-SLIT1,0.951480983
BEAN1,0.951079938
SYCE1,0.950663302
CDC25C,0.949425398
TSSK1B,0.949390843
PCDHA1,0.949017241
RNASE10,0.947689784
KCNA4,0.947462622
C11orf53,0.947127407
UHRF1,0.946801298
MTRNR2L8,0.946723525
VSIG10L,0.94631221
TCEAL5,0.946165179
DPP10,0.945619817
GREB1L,0.94516169
AC083800.1,0.944919155
ADAM7,0.944196598
TUBB4A,0.944074923
ZNF679,0.943346939
CYP1A2,0.942796948
MND1,0.941862683
SCGN,0.941855764
BIRC5,0.941353959
CCL25,0.941335362
KREMEN2,0.941003403
XRCC2,0.940185945
KRTAP20-3,0.939467902
GUCY2C,0.939245846
TEX35,0.939244146
SLC39A2,0.937867555
HNF4A,0.937576568
TDRD12,0.937360577
FGF19,0.936634358
SPOCK1,0.935368288
TNNT1,0.935316665
GSDMC,0.935068303
UBE2QL1,0.933677719
SPATA31A6,0.932361574
COX8C,0.931987788
LPO,0.931666527
AL929554.2,0.931029772
VCY,0.930955917
POU5F2,0.929116563
TKTL2,0.928504257
BSX,0.927936656
RNF222,0.927874149
C1orf185,0.925883594
EFNA3,0.925753434
ZNF804B,0.925608731
ERVV-1,0.925551341
CAGE1,0.924775691
SLCO5A1,0.924606656
FZD10,0.924466342
TTK,0.924302975
AGER,0.923498747
ZBTB8B,0.923248403
ZIC2,0.922646191
MUCL3,0.922226964
STX1A,0.921882656
CDCA8,0.921686554
CST11,0.921610235
SCG5,0.921489585
KRT24,0.921452184
NQO1,0.921328022
TMEM184A,0.921155531
SHISA3,0.920624591
DNAJC5G,0.919311701
FAM90A26,0.918856321
C1orf105,0.918342775
EGLN3,0.91739485
H2AC18,0.91730512
SNTG1,0.916591398
THEG,0.915670111
SCN8A,0.915543548
ANGPT4,0.91495018
CBLC,0.91467624
ERFE,0.914162023
OR1N2,0.913887567
TMEM215,0.913415356
SLC9A3,0.913298404
RPL10L,0.913245296
ERCC6L,0.912791893
GAGE12F,0.912375775
AQP6,0.911718151
DDX4,0.910870186
KCNN1,0.910278863
KRT6B,0.908924968
ARMH2,0.908811545
FBLL1,0.908765468
PACSIN1,0.907449363
GDPD2,0.907058312
OTX1,0.905512962
FTCD,0.905476097
LEMD1,0.905110597
UTS2R,0.904155441
ORC1,0.903797256
PTHLH,0.903576312
FBXO47,0.903509687
HOXA9,0.903456838
AC136428.1,0.903379617
PTPN5,0.903326733
NDC80,0.903246913
PPY,0.902498763
FSTL4,0.90239856
BCAN,0.901715514
POLQ,0.901322894
FOXM1,0.90130195
OR51B4,0.901265744
MAP7D2,0.900482165
KRTAP24-1,0.898724865
ANGPTL7,0.897297896
GPR35,0.89717388
SLURP1,0.89671309
HBA1,0.894776791
RTN4RL2,0.894058422
SOX21,0.893906622
GRIN2D,0.89348589
DLX5,0.893339057
JSRP1,0.892979786
SYCP2,0.892511679
GCM1,0.892004739
KCNN4,0.89196384
MC4R,0.891940192
AC068234.1,0.891159508
GAD2,0.891014577
SRMS,0.890984371
BCO1,0.890723091
EREG,0.889740086
LRP1B,0.889494713
TOX3,0.889308615
MYT1L,0.889242861
MDK,0.888624877
CACNG3,0.887462311
SSTR4,0.887416543
CDCA3,0.887320408
UBE2T,0.887206677
AC008537.1,0.886581759
TMEM171,0.886436541
NFILZ,0.88612422
SOX8,0.885340536
MYO3B,0.884571609
LHCGR,0.884334155
OR9A4,0.884292752
TMEM249,0.883789737
RSPO1,0.883680345
OPN5,0.883293564
CATSPERB,0.882509352
RECQL4,0.882493161
BANF2,0.882437396
AC026786.1,0.880883947
CEP55,0.880197051
S100A2,0.87976243
ALX1,0.879429057
ORC6,0.878095345
TFR2,0.877390599
UPK3B,0.877353622
MSI1,0.876976892
SLC17A9,0.876550132
CPNE7,0.87611359
ZAN,0.875991055
P2RY6,0.875932189
C1QTNF12,0.875664628
KCNC1,0.875360744
HNF4G,0.874761162
CDH20,0.873355513
COL10A1,0.873341612
CDH7,0.872813984
LCT,0.87275013
DUSP4,0.872502965
PLAU,0.872339322
B4GALNT1,0.869820961
TRIM67,0.869415355
FAM178B,0.868894351
NCAPH,0.868846908
GTSF1L,0.868814467
CREG2,0.86814661
KLHDC8A,0.867460311
E2F8,0.867450309
GCLC,0.86687265
GPR52,0.866657167
CAPN14,0.866646422
GPR151,0.865945955
IL11,0.865384472
CEACAM16,0.864869497
UGT1A1,0.864473552
IL19,0.864409622
ZG16B,0.86366069
FCRL4,0.862422175
IL23A,0.862001604
MKI67,0.861868692
CDC45,0.861622845
C1QTNF3,0.861545521
CARD17,0.860669198
H2BW2,0.860619652
ADAMTS18,0.860364957
CILP2,0.860133744
TMPRSS11A,0.859801291
UPK1A,0.859391149
GOLGA7B,0.858868207
GPR6,0.858358343
IL1RL1,0.858045485
GNLY,0.857946179
PBK,0.857620184
SCUBE3,0.857550908
H2BC4,0.857473639
HAL,0.856982355
ARC,0.856417622
ARHGAP40,0.856286293
H2BC11,0.85600728
FA2H,0.855949952
SGO1,0.855575412
KIF2B,0.855502795
TAC4,0.854981956
FGF8,0.854981088
TICRR,0.854973461
SLC25A31,0.853668598
HTR2C,0.853651985
TGM4,0.853651941
OPRK1,0.853399606
FOXN4,0.853176764
ATP1A3,0.853076543
FGFBP2,0.852773869
C1QTNF5,0.85230275
RDM1,0.852111091
TMEM74,0.851694862
ALDH3B2,0.851569159
PLCZ1,0.851006417
H3C10,0.850880968
H3C13,0.850815816
DPPA4,0.850643774
QPCT,0.850429019
H2AL1RP,0.849861545
TUBAL3,0.849423291
KCNQ5,0.849061741
QRFPR,0.848507479
CRYGN,0.84835997
SLC4A1,0.84761807
PRR4,0.8476058
KRTAP12-4,0.84755779
ALG1L,0.847545999
SPANXN5,0.846977519
AGR2,0.846674966
SLC8A2,0.846466139
DPPA3,0.846170297
CHP2,0.846041302
RRM2,0.845927251
GINS1,0.845847504
L1CAM,0.845808338
CLCA1,0.844796632
GJB5,0.843465794
COL7A1,0.843457868
SERPINB3,0.843182585
GAGE2E,0.843151705
CCNB2,0.842559887
CUZD1,0.842541965
GABBR2,0.842405919
RHOXF2B,0.842349247
KIF20A,0.842244125
GPT,0.842062603
PROKR2,0.841837088
PLEK2,0.840781839
S100G,0.839646645
TLL2,0.839595755
SLC22A18AS,0.838946704
CCDC141,0.83842502
TSACC,0.837341329
PLAAT1,0.837320989
TFAP2A,0.836580796
CBR1,0.836248853
RNFT2,0.835708419
RFLNA,0.835392197
NCAPG,0.835166037
DUSP9,0.834591047
CA4,0.833474485
SKA1,0.832255947
ESPL1,0.832210122
PNMA6A,0.831594623
SP5,0.830416083
ALOXE3,0.830021403
PLD5,0.829950145
LIX1,0.829506037
OR51E2,0.829254026
CD5L,0.827791292
CKAP2L,0.827405051
TEX11,0.826268159
PERM1,0.825905821
ITIH2,0.82564313
AGMO,0.824530028
FAM83B,0.824246538
CALCR,0.823579472
RIT2,0.823569207
PLEKHN1,0.822904329
HMMR,0.821983854
AC008763.3,0.821925896
CLEC18C,0.821908686
OR51Q1,0.821568364
CACNA1E,0.820621816
PGC,0.820589316
IL12RB2,0.819947505
PDZK1,0.81795054
AGXT2,0.817671488
UNC5CL,0.817322319
F12,0.81731185
LRFN2,0.817132703
IQGAP3,0.816040698
OR8H1,0.815500745
GOLGA6L22,0.815282903
C4BPB,0.815153671
LINGO1,0.815106676
PRG4,0.815102114
THEGL,0.815093109
KCNT1,0.814956999
LYVE1,0.81483691
GTSE1,0.814811537
KRT37,0.814697876
ALPG,0.814636469
LGR5,0.814608811
LCN9,0.814280192
CCDC185,0.812935834
HBA2,0.812673346
PODNL1,0.812290319
RNASE7,0.811131943
LRTM2,0.810758193
INSYN2A,0.809851881
CES5A,0.809669581
IL17REL,0.809641369
SLC5A11,0.80886969
PRAMEF8,0.808834164
HABP2,0.808615282
CLEC3B,0.808416601
TESMIN,0.808351362
H4C12,0.80774718
LINGO2,0.806745237
METTL7B,0.806562918
HBB,0.806242354
IGFBPL1,0.806022039
TEKT5,0.805594807
ZACN,0.805155995
LEFTY1,0.805130364
POM121L2,0.804987312
VTCN1,0.804128975
KCNF1,0.802688873
SPAG5,0.802382365
MORC1,0.801878165
CCNB1,0.801744259
CD300LG,0.801296581
APOA1,0.801208831
CP,0.801033537
CRHR2,0.800120737
OR13G1,0.799918462
CDA,0.799789387
KCP,0.799466473
ORM2,0.79904001
IGFL2,0.79851722
ENPP3,0.79829616
FAM155B,0.797767276
GABRA2,0.797619976
NMNAT2,0.797359168
TMEM151B,0.796888196
BHLHA15,0.795221969
FOXL3,0.794182288
ATG9B,0.793699467
ACY3,0.793231775
OR3A2,0.793207045
LIMS4,0.79255588
NLRP5,0.792370346
GINS2,0.791104314
OR5R1,0.791006669
HS6ST2,0.79079984
DNASE1L3,0.790303682
EGR4,0.790174946
SLC2A5,0.7900797
BLID,0.789944174
ADRA1A,0.789940948
PPFIA4,0.789865384
CBR3,0.78974816
ODAPH,0.78775039
NANOGNB,0.787149847
NUPR2,0.787095549
MYOD1,0.786740859
ATOH7,0.786596167
RAMACL,0.78596604
HBM,0.785520818
POU3F3,0.78551446
AURKA,0.785473662
LRRIQ4,0.785432854
TAAR1,0.785031197
ALDOB,0.784625302
C2CD4D,0.784604895
RDH8,0.784377381
CNFN,0.784256561
TH,0.784078338
NLRP8,0.782654968
ZNF730,0.782286173
TNFRSF18,0.78223469
MMP26,0.781877385
OR4C5,0.781841465
CDH16,0.781556807
SKA3,0.781533107
SLC17A2,0.781358825
C15orf48,0.780636446
KLRF2,0.780591921
PANX2,0.779868389
DNMT3L,0.779630559
CCNA2,0.778851861
NPFFR2,0.778553169
IGF2,0.77847467
IFNE,0.7781939
SLC45A2,0.777761317
PKMYT1,0.777750733
FRMD5,0.777582153
IL6,0.777476902
GNAT1,0.776741019
SEC14L5,0.776527454
DMRT3,0.776489793
SPATA21,0.776448362
KCNE4,0.775608188
TMEM156,0.774921965
KCNA1,0.774459844
FGG,0.774430298
CDCA5,0.774401302
MMP17,0.774342167
HCRTR2,0.774090872
TFF3,0.773229066
HAND1,0.773122649
DEFB112,0.772552137
SH2D5,0.772423894
DCST1,0.772144714
BLACAT1,0.771662806
PSD2,0.771581418
ZFR2,0.771357348
POTEM,0.770614072
SCRT2,0.770250115
AKR1B15,0.77015081
FUT2,0.769960396
CLSPN,0.769749679
TSPAN8,0.769310044
SOX30,0.769260615
DNAJC22,0.769075974
FAM111B,0.768762828
MUC5AC,0.768594769
FAM131C,0.768578724
ATP6V0A4,0.768506571
CCN6,0.768415251
AFP,0.767851897
C2orf72,0.767831209
THPO,0.767585062
NEURL1,0.767488798
STRIT1,0.76744937
OPCML,0.767001487
IL12B,0.766451342
FERMT1,0.76621882
GPR37,0.766165607
CTHRC1,0.766000582
RPL3L,0.765978778
STEAP1B,0.765226535
COL1A1,0.765015178
SFTPC,0.763588616
TBC1D3D,0.763474044
C20orf204,0.762857368
CENPI,0.762659922
TAFA3,0.762575179
HOXD4,0.762453011
RAMP3,0.762396438
SPINK8,0.762377971
LGALS9C,0.761751274
TEX48,0.76136556
EMILIN3,0.760759961
C4orf54,0.760091427
TNNC1,0.759599011
MLLT11,0.759246888
LGALS9B,0.758647482
BOLL,0.75799352
NGEF,0.756965034
PIWIL2,0.756648768
CHST8,0.756388985
PLA2G4A,0.756269703
NT5C1A,0.755990198
GALNTL6,0.755695348
CT47A9,0.755278775
BASP1,0.754204847
PCLAF,0.753986107
PGGHG,0.75367164
TGM1,0.753011287
EME1,0.752154196
GJB1,0.751543974
CNTN2,0.751425435
C1QTNF8,0.751232117
POU6F2,0.751195763
TBC1D28,0.750979379
COL9A1,0.750659339
COL17A1,0.750339431
HRG,0.750298348
IL20RB,0.750172391
NT5DC4,0.750156033
F5,0.750053937
ASZ1,0.749311104
RCOR2,0.749033501
SMIM21,0.748942013
PCDHA6,0.748273256
EDNRB,0.747729821
SH3GL3,0.746820513
SEMA3G,0.746806694
SLC16A8,0.746692398
CDKN3,0.746690877
SNORC,0.74640201
INMT-MINDY4,0.745815674
AGXT,0.745708477
INMT,0.745142558
FREM3,0.744473808
NPPA,0.744334689
MCHR2,0.743455897
TCL1B,0.742810526
PRSS41,0.742633433
FMO2,0.74233318
IZUMO2,0.742206127
SHCBP1L,0.741875476
KIF11,0.741646958
MOGAT2,0.741428359
HROB,0.740247812
CCL20,0.74024712
KIAA1210,0.738964063
CENPE,0.738345109
WDR62,0.738307719
SLC7A5,0.737904258
KLK13,0.737239521
CEMIP,0.736866675
CDH4,0.736742343
TNR,0.735778822
ACHE,0.735700652
CKMT1A,0.735313562
TMEM239,0.735246847
ASB10,0.734875346
SPAG4,0.734132462
EPN3,0.733677684
CBX2,0.733635222
MYH2,0.733253385
USH1G,0.733030816
H2BC5,0.73226219
CELSR3,0.732244371
EPHX4,0.732122251
TGFBR3L,0.731902846
CDT1,0.731517488
TMEM174,0.73087789
CLDN9,0.730843765
DIO2,0.730577461
LDHAL6A,0.730279747
BCAS1,0.729473544
PRAMEF15,0.72922596
TPH2,0.728886337
SSX2B,0.728747945
CXCL13,0.728312132
OR56A1,0.727930557
OR2A42,0.726562465
DCST2,0.726480333
GOLGA8G,0.726142737
GAS2,0.725844457
CD101,0.725364017
GNAT3,0.725019711
PTPRZ1,0.724496808
PRAMEF2,0.724494062
MAGEB10,0.72439364
LGR4,0.724327863
ASPHD1,0.723949544
OTOP2,0.723399758
NOS3,0.723201914
GPD1,0.723196203
VIPR1,0.723140968
KIFC1,0.722711715
ACOT12,0.722707205
SOX17,0.721507565
C8G,0.721322072
TAS2R13,0.721082172
ISM2,0.720777921
MCHR1,0.719821539
AWAT1,0.719255604
ABCC12,0.71902176
SERPINA5,0.718750453
FSD1,0.718304996
ZG16,0.718170568
KRT79,0.717995243
CAMKV,0.717563521
CAVIN2,0.71730502
LMX1B,0.717241863
KRTAP1-1,0.717175772
MYPN,0.717116926
CILP,0.716798155
LARGE2,0.715692925
GPRIN1,0.715347451
BRINP1,0.715154018
ZFP42,0.714489695
TUBB1,0.714340462
ST8SIA5,0.714004059
CALML6,0.713526219
TRIM10,0.713287363
AK5,0.712503478
PROM2,0.712495465
OPRD1,0.712194799
ABCC3,0.711593948
OR5K3,0.711529994
BEX1,0.711462925
PI16,0.710896308
FHL1,0.710643291
KRTAP4-8,0.710156651
H4-16,0.710017675
C3orf56,0.709822997
AGMAT,0.709464185
IL22RA2,0.709363369
C16orf74,0.708829407
TRIM16L,0.708655762
B3GNT4,0.708483843
IGLON5,0.708089924
DDN,0.707900575
PRR19,0.707163879
LCE3D,0.706792054
IGLL1,0.706692796
CDH2,0.706509925
TMEM88B,0.706472535
BUB1,0.706381525
KCNJ13,0.706235123
SLC6A11,0.705906887
RPTN,0.70469395
ADGRF1,0.704641773
RNASE9,0.704420404
GPR87,0.704328348
CYP27C1,0.703590601
SBK1,0.703135583
SPRR2F,0.702914531
GLTPD2,0.702909026
GRAMD1B,0.70282796
KIF15,0.702824019
CYP4F8,0.702259953
E2F7,0.701650872
RHBDL2,0.701568964
KIF26B,0.701513445
LIPM,0.701473618
SYT1,0.701090963
H1-6,0.7007651
TNNI3,0.700651291
CPM,0.700642884
NBPF4,0.700437968
TRIM17,0.700347364
RUFY4,0.700345672
PRAMEF5,0.699823329
ANKRD22,0.699631416
DKK1,0.699555009
LY6G6F,0.699415595
CLPS,0.699323708
CYP27B1,0.69913021
ARHGEF39,0.699106546
BTBD11,0.697741455
POU4F2,0.697520871
CYP2C18,0.697380114
OR11L1,0.697171855
SNX31,0.696886902
CHRM1,0.696802564
TEK,0.696606774
RSPO3,0.696585523
TEX45,0.694955552
COL9A2,0.69477557
KCND2,0.694703197
TTYH1,0.694547694
P3H4,0.694125728
KIF5C,0.69398642
LCN2,0.693985678
DOK5,0.693629152
PRR35,0.693294179
S100A5,0.692989075
GOLM1,0.692699902
BMP8A,0.692601826
KRT5,0.692496985
FOXB2,0.692082074
PLA2G2C,0.691614816
C5AR2,0.69084867
PRX,0.690231536
KRT6C,0.689163401
EPHB1,0.688418308
EDARADD,0.688122332
SALL4,0.688041574
MYZAP,0.687083523
GRIK2,0.686180364
SOSTDC1,0.685313636
OR8U1,0.685146572
SLC22A6,0.684893937
ZWINT,0.684782342
GPR22,0.684400689
GP9,0.684249896
SCUBE1,0.683865435
POU3F1,0.683714899
C10orf67,0.683687685
SYCP1,0.683218468
MLN,0.682941971
SPINK2,0.68283477
MT1M,0.682753528
C20orf202,0.682415976
G6PC,0.682319366
CCDC150,0.682313285
ADAMTS16,0.682284054
TBX20,0.682114616
PSG5,0.681583896
MCEMP1,0.680982131
SEMA3A,0.680708389
SLC30A3,0.680620377
NUP210L,0.680299857
CD207,0.680243918
CMTM5,0.679939448
KCNG2,0.679931022
H4C11,0.679886036
FCRL5,0.67987293
PLAC9,0.679758721
ADH1B,0.679735119
ASNS,0.679258111
CCDC169,0.678839977
SLC12A1,0.678679978
AP3B2,0.678461295
KIF23,0.677738765
MCIDAS,0.677621425
SIX3,0.677439969
DEFB1,0.677185248
SVOP,0.677174355
AZGP1,0.676800562
LECT2,0.676218602
PSORS1C2,0.676154704
DPEP1,0.675535849
PRDM12,0.675112228
PKP1,0.674862513
H2BC15,0.674768609
FAM135B,0.674734868
HAO1,0.674420638
FUT3,0.674030437
REEP6,0.673935559
FBXO43,0.673761871
FSCB,0.673568722
ARSL,0.673183355
ABCB4,0.672619945
OLAH,0.672473789
GRIK3,0.672305911
RGS20,0.672295161
PIMREG,0.671779769
STYK1,0.671615409
STIL,0.67130927
CNBD1,0.670684628
STX11,0.670465606
LRRC31,0.669539784
GRK1,0.669302343
GINS4,0.668595959
SRRM3,0.668024519
SSMEM1,0.667498422
TMC1,0.667495565
B3GAT1,0.667240604
CYP2D6,0.667226378
DEFB4B,0.6671913
GNG13,0.666871723
DNASE1L2,0.666368863
RNF225,0.666338178
RGCC,0.666316977
RTKN2,0.66596908
SRPX2,0.665836104
SMKR1,0.665167806
JAKMIP3,0.664861898
MUC20,0.664469252
KCNH8,0.663009655
DLX6,0.662907816
AQP12B,0.662725564
PAK3,0.662549973
CACNA1I,0.661774361
HOXC9,0.661661882
RLN3,0.661647454
CGB3,0.661323481
MELTF,0.661131733
SLC35F3,0.660804718
TBPL2,0.660790812
SCGB3A1,0.660598016
IGLL5,0.660416162
ENTHD1,0.660188619
AMN,0.659662467
KRT9,0.659502682
SMIM31,0.658566666
EDDM3A,0.658480153
SLC6A2,0.657770849
CCL27,0.657624393
FOXI2,0.657519226
OIP5,0.65696542
H2AB3,0.656496478
CPNE4,0.656094041
PIK3C2G,0.655607105
ADAM28,0.655436313
WDR97,0.655247833
CDH8,0.655051622
OVCH1,0.653862989
CLDN25,0.653215646
SPTBN2,0.652100491
KLK4,0.651877996
AC074143.1,0.651654464
FOXH1,0.65151229
SMTNL1,0.651177335
TRPA1,0.65092944
CA5A,0.65025885
EZH2,0.649252652
DEFB126,0.649105321
GAD1,0.64906281
ARL2-SNX15,0.648524665
TAF1L,0.648371559
HTR3C,0.647693408
DPF1,0.647601084
GPR19,0.647452848
CHRND,0.647426742
SOX7,0.647224927
GRIK5,0.647146367
AL391987.2,0.646865803
BHMG1,0.646267387
WFDC10B,0.645939431
ANKRD30BL,0.645598081
E2F2,0.6453608
SLC7A3,0.645309501
MROH6,0.644887757
HLA-G,0.644415441
HSFY1,0.644139834
OVOL1,0.644081242
SIX6,0.643356614
FAM71F1,0.642610944
FAM3D,0.642306651
C6orf58,0.642062223
THBS2,0.642053105
FAT2,0.64160811
PTGR1,0.641557889
TK1,0.641469013
EPHB2,0.641393937
TAS1R1,0.641075275
EYA2,0.641040217
CLTRN,0.6407352
C2CD6,0.640311211
ELAVL4,0.640290918
TMCO2,0.640114883
ESCO2,0.639732871
RIPPLY2,0.639729078
DEFB104A,0.639470587
BMP7,0.639294918
RS1,0.639009524
ST8SIA6,0.638987523
H3C14,0.63828981
PAGE4,0.638160105
TBC1D26,0.637590895
HPD,0.637481331
LGI3,0.637410724
NPHS1,0.637283574
CALHM3,0.637103462
TCP11,0.636259854
KRTAP5-4,0.636229571
S1PR1,0.635552559
LY6G6E,0.635431938
ACE2,0.634977763
NCKAP5,0.634856386
OR1Q1,0.634712104
KCNH2,0.634623588
FHL5,0.634582903
GLIS1,0.634347619
CDH3,0.634341136
SCN4B,0.63421157
SOX1,0.634064293
AGBL1,0.633925476
AGTR2,0.633839029
KISS1,0.633837645
NEB,0.633501434
ADGRD2,0.63348449
HS3ST5,0.633452974
PRC1,0.633382071
CCT8L2,0.633258596
POLE2,0.633130365
FNDC1,0.6330573
GDF10,0.633048275
SLC25A21,0.632445261
FKBP10,0.632366856
AMH,0.63206248
CCT2,0.630643636
ONECUT1,0.630639194
EGF,0.63053133
S100A9,0.630359897
OGDHL,0.630059917
AKR1C3,0.629081331
TAS1R3,0.628901622
